cross-validation	config	run	label	precision	recall	f1	support	algo	dataset1	dataset2	task
False	3	1	ORG	0.12821	0.20408	0.15748	49	DT	ritter.train	wnut15.dev	NER
False	3	1	PER	0.31861	0.36996	0.34237	273	DT	ritter.train	wnut15.dev	NER
False	3	0	average	0.28609	0.35208	0.31513	0	DT	ritter.train	wnut15.dev	NER
False	3	1	0	0.98276	0.97518	0.97895	15954	DT	ritter.train	wnut15.dev	NED
False	3	1	1	0.34328	0.43125	0.38227	480	DT	ritter.train	wnut15.dev	NED
False	3	1	LOC	0.54106	0.33243	0.41183	1110	RF50	ritter.train	wnut16.test	NER
False	3	1	ORG	0.63934	0.08590	0.15146	908	RF50	ritter.train	wnut16.test	NER
False	3	1	PER	0.42055	0.38910	0.40421	789	RF50	ritter.train	wnut16.test	NER
False	3	0	average	0.53898	0.26861	0.32546	0	RF50	ritter.train	wnut16.test	NER
False	3	1	0	0.96850	0.98912	0.97870	59813	RF50	ritter.train	wnut16.test	NED
False	3	1	1	0.57562	0.31457	0.40682	2807	RF50	ritter.train	wnut16.test	NED
False	3	1	LOC	0.40622	0.36486	0.38443	1110	DT	ritter.train	wnut16.test	NER
False	3	1	ORG	0.20599	0.12115	0.15257	908	DT	ritter.train	wnut16.test	NER
False	3	1	PER	0.27482	0.37896	0.31859	789	DT	ritter.train	wnut16.test	NER
False	3	0	average	0.30452	0.28999	0.29092	0	DT	ritter.train	wnut16.test	NER
False	3	1	0	0.97223	0.97529	0.97376	59813	DT	ritter.train	wnut16.test	NED
False	3	1	1	0.43566	0.40648	0.42057	2807	DT	ritter.train	wnut16.test	NED
False	3	1	LOC	0.41772	0.13525	0.20433	244	RF50	ritter.train	wnut17.test	NER
False	3	1	ORG	0.11111	0.01136	0.02062	88	RF50	ritter.train	wnut17.test	NER
False	3	1	PER	0.67582	0.21925	0.33109	561	RF50	ritter.train	wnut17.test	NER
False	3	0	average	0.54965	0.17581	0.26586	0	RF50	ritter.train	wnut17.test	NER
False	3	1	0	0.96911	0.99592	0.98233	22524	RF50	ritter.train	wnut17.test	NED
False	3	1	1	0.65926	0.19933	0.30610	893	RF50	ritter.train	wnut17.test	NED
False	3	1	LOC	0.25175	0.14754	0.18605	244	DT	ritter.train	wnut17.test	NER
False	3	1	ORG	0.07143	0.05682	0.06329	88	DT	ritter.train	wnut17.test	NER
False	3	1	PER	0.50825	0.27451	0.35648	561	DT	ritter.train	wnut17.test	NER
False	3	0	average	0.39512	0.21837	0.28102	0	DT	ritter.train	wnut17.test	NER
False	3	1	0	0.97249	0.98877	0.98056	22524	DT	ritter.train	wnut17.test	NED
False	3	1	1	0.50969	0.29451	0.37331	893	DT	ritter.train	wnut17.test	NED
True	3	1	LOC	0.70270	0.34667	0.46429	75	RF50	wnut15.train	wnut15.train	NER
True	3	1	ORG	0.66667	0.50000	0.57143	40	RF50	wnut15.train	wnut15.train	NER
True	3	1	PER	0.68317	0.50365	0.57983	137	RF50	wnut15.train	wnut15.train	NER
True	3	1	average	0.68636	0.45635	0.54411	0	RF50	wnut15.train	wnut15.train	NER
True	3	1	0	0.98600	0.99500	0.99048	9203	RF50	wnut15.train	wnut15.train	NED
True	3	1	1	0.72619	0.48413	0.58095	252	RF50	wnut15.train	wnut15.train	NED
True	3	1	LOC	0.49206	0.41333	0.44928	75	DT	wnut15.train	wnut15.train	NER
True	3	1	ORG	0.41176	0.52500	0.46154	40	DT	wnut15.train	wnut15.train	NER
True	3	1	PER	0.57724	0.51825	0.54615	137	DT	wnut15.train	wnut15.train	NER
True	3	1	average	0.52562	0.48810	0.50389	0	DT	wnut15.train	wnut15.train	NER
True	3	1	0	0.98828	0.98989	0.98909	9203	DT	wnut15.train	wnut15.train	NED
True	3	1	1	0.60759	0.57143	0.58896	252	DT	wnut15.train	wnut15.train	NED
True	3	2	LOC	0.42857	0.25862	0.32258	58	RF50	wnut15.train	wnut15.train	NER
True	3	2	ORG	0.38462	0.27778	0.32258	36	RF50	wnut15.train	wnut15.train	NER
True	3	2	PER	0.70400	0.65185	0.67692	135	RF50	wnut15.train	wnut15.train	NER
True	3	2	average	0.58403	0.49345	0.53147	0	RF50	wnut15.train	wnut15.train	NER
True	3	2	0	0.98813	0.99274	0.99043	9226	RF50	wnut15.train	wnut15.train	NED
True	3	2	1	0.63978	0.51965	0.57349	229	RF50	wnut15.train	wnut15.train	NED
True	3	2	LOC	0.32203	0.32759	0.32479	58	DT	wnut15.train	wnut15.train	NER
True	3	2	ORG	0.30233	0.36111	0.32911	36	DT	wnut15.train	wnut15.train	NER
True	3	2	PER	0.57823	0.62963	0.60284	135	DT	wnut15.train	wnut15.train	NER
True	3	2	average	0.46997	0.51092	0.48938	0	DT	wnut15.train	wnut15.train	NER
True	3	2	0	0.98968	0.98754	0.98861	9226	DT	wnut15.train	wnut15.train	NED
True	3	2	1	0.53815	0.58515	0.56067	229	DT	wnut15.train	wnut15.train	NED
True	3	3	LOC	0.64706	0.33846	0.44444	65	RF50	wnut15.train	wnut15.train	NER
True	3	3	ORG	0.74074	0.55556	0.63492	36	RF50	wnut15.train	wnut15.train	NER
True	3	3	PER	0.70690	0.62595	0.66397	131	RF50	wnut15.train	wnut15.train	NER
True	3	3	average	0.69538	0.53448	0.59796	0	RF50	wnut15.train	wnut15.train	NER
True	3	3	0	0.98901	0.99490	0.99195	9223	RF50	wnut15.train	wnut15.train	NED
True	3	3	1	0.73446	0.56034	0.63570	232	RF50	wnut15.train	wnut15.train	NED
True	3	3	LOC	0.43750	0.43077	0.43411	65	DT	wnut15.train	wnut15.train	NER
True	3	3	ORG	0.33871	0.58333	0.42857	36	DT	wnut15.train	wnut15.train	NER
True	3	3	PER	0.62097	0.58779	0.60392	131	DT	wnut15.train	wnut15.train	NER
True	3	3	average	0.52577	0.54310	0.52914	0	DT	wnut15.train	wnut15.train	NER
True	3	3	0	0.99001	0.98807	0.98904	9223	DT	wnut15.train	wnut15.train	NED
True	3	3	1	0.56000	0.60345	0.58091	232	DT	wnut15.train	wnut15.train	NED
False	3	1	LOC	0.43182	0.36076	0.39310	158	RF50	wnut15.train	wnut15.dev	NER
False	3	1	ORG	0.50000	0.12245	0.19672	49	RF50	wnut15.train	wnut15.dev	NER
False	3	1	PER	0.50000	0.36996	0.42526	273	RF50	wnut15.train	wnut15.dev	NER
False	3	0	average	0.47756	0.34167	0.39135	0	RF50	wnut15.train	wnut15.dev	NER
False	3	1	0	0.98129	0.98953	0.98539	15954	RF50	wnut15.train	wnut15.dev	NED
False	3	1	1	0.51734	0.37292	0.43341	480	RF50	wnut15.train	wnut15.dev	NED
False	3	1	LOC	0.29126	0.37975	0.32967	158	DT	wnut15.train	wnut15.dev	NER
False	3	1	ORG	0.11111	0.22449	0.14865	49	DT	wnut15.train	wnut15.dev	NER
False	3	1	PER	0.33115	0.36996	0.34948	273	DT	wnut15.train	wnut15.dev	NER
False	3	0	average	0.29556	0.35833	0.32246	0	DT	wnut15.train	wnut15.dev	NER
False	3	1	0	0.98325	0.97524	0.97923	15954	DT	wnut15.train	wnut15.dev	NED
False	3	1	1	0.35246	0.44792	0.39450	480	DT	wnut15.train	wnut15.dev	NED
False	3	1	LOC	0.52568	0.31351	0.39278	1110	RF50	wnut15.train	wnut16.test	NER
False	3	1	ORG	0.62992	0.08811	0.15459	908	RF50	wnut15.train	wnut16.test	NER
False	3	1	PER	0.38663	0.37389	0.38015	789	RF50	wnut15.train	wnut16.test	NER
False	3	0	average	0.52032	0.25757	0.31218	0	RF50	wnut15.train	wnut16.test	NER
False	3	1	0	0.96869	0.98902	0.97875	59813	RF50	wnut15.train	wnut16.test	NED
False	3	1	1	0.57668	0.31885	0.41064	2807	RF50	wnut15.train	wnut16.test	NED
False	3	1	LOC	0.39921	0.36396	0.38077	1110	DT	wnut15.train	wnut16.test	NER
False	3	1	ORG	0.21154	0.12115	0.15406	908	DT	wnut15.train	wnut16.test	NER
False	3	1	PER	0.28093	0.38276	0.32403	789	DT	wnut15.train	wnut16.test	NER
False	3	0	average	0.30526	0.29070	0.29149	0	DT	wnut15.train	wnut16.test	NER
False	3	1	0	0.97244	0.97569	0.97406	59813	DT	wnut15.train	wnut16.test	NED
False	3	1	1	0.44227	0.41076	0.42593	2807	DT	wnut15.train	wnut16.test	NED
False	3	1	LOC	0.49296	0.14344	0.22222	244	RF50	wnut15.train	wnut17.test	NER
False	3	1	ORG	0.11111	0.01136	0.02062	88	RF50	wnut15.train	wnut17.test	NER
False	3	1	PER	0.67188	0.22995	0.34263	561	RF50	wnut15.train	wnut17.test	NER
False	3	0	average	0.56773	0.18477	0.27800	0	RF50	wnut15.train	wnut17.test	NER
False	3	1	0	0.96911	0.99583	0.98229	22524	RF50	wnut15.train	wnut17.test	NED
False	3	1	1	0.65441	0.19933	0.30558	893	RF50	wnut15.train	wnut17.test	NED
False	3	1	LOC	0.25333	0.15574	0.19289	244	DT	wnut15.train	wnut17.test	NER
False	3	1	ORG	0.07143	0.05682	0.06329	88	DT	wnut15.train	wnut17.test	NER
False	3	1	PER	0.51299	0.28164	0.36364	561	DT	wnut15.train	wnut17.test	NER
False	3	0	average	0.39853	0.22508	0.28739	0	DT	wnut15.train	wnut17.test	NER
False	3	1	0	0.97296	0.98872	0.98078	22524	DT	wnut15.train	wnut17.test	NED
False	3	1	1	0.51894	0.30683	0.38564	893	DT	wnut15.train	wnut17.test	NED
True	3	1	LOC	0.65000	0.34667	0.45217	75	RF50	wnut16.train	wnut16.train	NER
True	3	1	ORG	0.68966	0.50000	0.57971	40	RF50	wnut16.train	wnut16.train	NER
True	3	1	PER	0.66667	0.49635	0.56904	137	RF50	wnut16.train	wnut16.train	NER
True	3	1	average	0.66536	0.45238	0.53595	0	RF50	wnut16.train	wnut16.train	NER
True	3	1	0	0.98600	0.99468	0.99032	9203	RF50	wnut16.train	wnut16.train	NED
True	3	1	1	0.71345	0.48413	0.57683	252	RF50	wnut16.train	wnut16.train	NED
True	3	1	LOC	0.47541	0.38667	0.42647	75	DT	wnut16.train	wnut16.train	NER
True	3	1	ORG	0.44681	0.52500	0.48276	40	DT	wnut16.train	wnut16.train	NER
True	3	1	PER	0.56589	0.53285	0.54887	137	DT	wnut16.train	wnut16.train	NER
True	3	1	average	0.52006	0.48810	0.50195	0	DT	wnut16.train	wnut16.train	NER
True	3	1	0	0.98785	0.98946	0.98865	9203	DT	wnut16.train	wnut16.train	NED
True	3	1	1	0.59072	0.55556	0.57260	252	DT	wnut16.train	wnut16.train	NED
True	3	2	LOC	0.51515	0.29310	0.37363	58	RF50	wnut16.train	wnut16.train	NER
True	3	2	ORG	0.43478	0.27778	0.33898	36	RF50	wnut16.train	wnut16.train	NER
True	3	2	PER	0.71667	0.63704	0.67451	135	RF50	wnut16.train	wnut16.train	NER
True	3	2	average	0.62131	0.49345	0.54556	0	RF50	wnut16.train	wnut16.train	NER
True	3	2	0	0.98815	0.99382	0.99098	9226	RF50	wnut16.train	wnut16.train	NED
True	3	2	1	0.67614	0.51965	0.58765	229	RF50	wnut16.train	wnut16.train	NED
True	3	2	LOC	0.34483	0.34483	0.34483	58	DT	wnut16.train	wnut16.train	NER
True	3	2	ORG	0.28261	0.36111	0.31707	36	DT	wnut16.train	wnut16.train	NER
True	3	2	PER	0.58389	0.64444	0.61268	135	DT	wnut16.train	wnut16.train	NER
True	3	2	average	0.47598	0.52402	0.49837	0	DT	wnut16.train	wnut16.train	NER
True	3	2	0	0.98957	0.98699	0.98828	9226	DT	wnut16.train	wnut16.train	NED
True	3	2	1	0.52569	0.58079	0.55187	229	DT	wnut16.train	wnut16.train	NED
True	3	3	LOC	0.57576	0.29231	0.38776	65	RF50	wnut16.train	wnut16.train	NER
True	3	3	ORG	0.70370	0.52778	0.60317	36	RF50	wnut16.train	wnut16.train	NER
True	3	3	PER	0.74107	0.63359	0.68313	131	RF50	wnut16.train	wnut16.train	NER
True	3	3	average	0.68896	0.52155	0.58797	0	RF50	wnut16.train	wnut16.train	NER
True	3	3	0	0.98880	0.99523	0.99200	9223	RF50	wnut16.train	wnut16.train	NED
True	3	3	1	0.74419	0.55172	0.63366	232	RF50	wnut16.train	wnut16.train	NED
True	3	3	LOC	0.38028	0.41538	0.39706	65	DT	wnut16.train	wnut16.train	NER
True	3	3	ORG	0.32787	0.55556	0.41237	36	DT	wnut16.train	wnut16.train	NER
True	3	3	PER	0.61667	0.56489	0.58964	131	DT	wnut16.train	wnut16.train	NER
True	3	3	average	0.50562	0.52155	0.50818	0	DT	wnut16.train	wnut16.train	NER
True	3	3	0	0.98968	0.98753	0.98860	9223	DT	wnut16.train	wnut16.train	NED
True	3	3	1	0.54365	0.59052	0.56612	232	DT	wnut16.train	wnut16.train	NED
False	3	1	LOC	0.41406	0.33544	0.37063	158	RF50	wnut16.train	wnut15.dev	NER
False	3	1	ORG	0.46154	0.12245	0.19355	49	RF50	wnut16.train	wnut15.dev	NER
False	3	1	PER	0.46316	0.32234	0.38013	273	RF50	wnut16.train	wnut15.dev	NER
False	3	0	average	0.44683	0.30625	0.35796	0	RF50	wnut16.train	wnut15.dev	NER
False	3	1	0	0.98019	0.98934	0.98475	15954	RF50	wnut16.train	wnut15.dev	NED
False	3	1	1	0.48640	0.33542	0.39704	480	RF50	wnut16.train	wnut15.dev	NED
False	3	1	LOC	0.27602	0.38608	0.32190	158	DT	wnut16.train	wnut15.dev	NER
False	3	1	ORG	0.10976	0.18367	0.13740	49	DT	wnut16.train	wnut15.dev	NER
False	3	1	PER	0.33117	0.37363	0.35112	273	DT	wnut16.train	wnut15.dev	NER
False	3	0	average	0.29041	0.35833	0.31968	0	DT	wnut16.train	wnut15.dev	NER
False	3	1	0	0.98275	0.97468	0.97870	15954	DT	wnut16.train	wnut15.dev	NED
False	3	1	1	0.33879	0.43125	0.37947	480	DT	wnut16.train	wnut15.dev	NED
False	3	1	LOC	0.53634	0.33243	0.41046	1110	RF50	wnut16.train	wnut16.test	NER
False	3	1	ORG	0.62698	0.08700	0.15280	908	RF50	wnut16.train	wnut16.test	NER
False	3	1	PER	0.41160	0.37769	0.39392	789	RF50	wnut16.train	wnut16.test	NER
False	3	0	average	0.53060	0.26576	0.32246	0	RF50	wnut16.train	wnut16.test	NER
False	3	1	0	0.96848	0.98903	0.97865	59813	RF50	wnut16.train	wnut16.test	NED
False	3	1	1	0.57347	0.31421	0.40598	2807	RF50	wnut16.train	wnut16.test	NED
False	3	1	LOC	0.42138	0.36216	0.38953	1110	DT	wnut16.train	wnut16.test	NER
False	3	1	ORG	0.30952	0.11454	0.16720	908	DT	wnut16.train	wnut16.test	NER
False	3	1	PER	0.26943	0.38657	0.31754	789	DT	wnut16.train	wnut16.test	NER
False	3	0	average	0.34249	0.28892	0.29738	0	DT	wnut16.train	wnut16.test	NER
False	3	1	0	0.97151	0.97776	0.97463	59813	DT	wnut16.train	wnut16.test	NED
False	3	1	1	0.45087	0.38903	0.41767	2807	DT	wnut16.train	wnut16.test	NED
False	3	1	LOC	0.43421	0.13525	0.20625	244	RF50	wnut16.train	wnut17.test	NER
False	3	1	ORG	0.12500	0.01136	0.02083	88	RF50	wnut16.train	wnut17.test	NER
False	3	1	PER	0.67500	0.24064	0.35480	561	RF50	wnut16.train	wnut17.test	NER
False	3	0	average	0.55501	0.18925	0.28130	0	RF50	wnut16.train	wnut17.test	NER
False	3	1	0	0.96961	0.99583	0.98254	22524	RF50	wnut16.train	wnut17.test	NED
False	3	1	1	0.66901	0.21277	0.32285	893	RF50	wnut16.train	wnut17.test	NED
False	3	1	LOC	0.21341	0.14344	0.17157	244	DT	wnut16.train	wnut17.test	NER
False	3	1	ORG	0.07339	0.09091	0.08122	88	DT	wnut16.train	wnut17.test	NER
False	3	1	PER	0.52613	0.26916	0.35613	561	DT	wnut16.train	wnut17.test	NER
False	3	0	average	0.39607	0.21725	0.27861	0	DT	wnut16.train	wnut17.test	NER
False	3	1	0	0.97292	0.98730	0.98006	22524	DT	wnut16.train	wnut17.test	NED
False	3	1	1	0.48929	0.30683	0.37715	893	DT	wnut16.train	wnut17.test	NED
True	3	1	LOC	0.58559	0.36932	0.45296	176	RF50	wnut17.train	wnut17.train	NER
True	3	1	ORG	0.64000	0.32000	0.42667	50	RF50	wnut17.train	wnut17.train	NER
True	3	1	PER	0.54589	0.59788	0.57071	189	RF50	wnut17.train	wnut17.train	NER
True	3	1	average	0.57407	0.46747	0.50342	0	RF50	wnut17.train	wnut17.train	NER
True	3	1	0	0.98403	0.98978	0.98690	12326	RF50	wnut17.train	wnut17.train	NED
True	3	1	1	0.63265	0.52289	0.57256	415	RF50	wnut17.train	wnut17.train	NED
True	3	1	LOC	0.41463	0.38636	0.40000	176	DT	wnut17.train	wnut17.train	NER
True	3	1	ORG	0.42553	0.40000	0.41237	50	DT	wnut17.train	wnut17.train	NER
True	3	1	PER	0.52863	0.63492	0.57692	189	DT	wnut17.train	wnut17.train	NER
True	3	1	average	0.46787	0.50120	0.48207	0	DT	wnut17.train	wnut17.train	NER
True	3	1	0	0.98618	0.98434	0.98526	12326	DT	wnut17.train	wnut17.train	NED
True	3	1	1	0.55936	0.59036	0.57444	415	DT	wnut17.train	wnut17.train	NED
True	3	2	LOC	0.52475	0.35333	0.42231	150	RF50	wnut17.train	wnut17.train	NER
True	3	2	ORG	0.40000	0.31579	0.35294	38	RF50	wnut17.train	wnut17.train	NER
True	3	2	PER	0.68715	0.61809	0.65079	199	RF50	wnut17.train	wnut17.train	NER
True	3	2	average	0.59601	0.48579	0.53299	0	RF50	wnut17.train	wnut17.train	NER
True	3	2	0	0.98568	0.99182	0.98874	12354	RF50	wnut17.train	wnut17.train	NED
True	3	2	1	0.67419	0.54005	0.59971	387	RF50	wnut17.train	wnut17.train	NED
True	3	2	LOC	0.38554	0.42667	0.40506	150	DT	wnut17.train	wnut17.train	NER
True	3	2	ORG	0.24074	0.34211	0.28261	38	DT	wnut17.train	wnut17.train	NER
True	3	2	PER	0.56701	0.55276	0.55980	199	DT	wnut17.train	wnut17.train	NER
True	3	2	average	0.46464	0.48320	0.47260	0	DT	wnut17.train	wnut17.train	NER
True	3	2	0	0.98710	0.98494	0.98602	12354	DT	wnut17.train	wnut17.train	NED
True	3	2	1	0.55072	0.58915	0.56929	387	DT	wnut17.train	wnut17.train	NED
True	3	3	LOC	0.51000	0.33775	0.40637	151	RF50	wnut17.train	wnut17.train	NER
True	3	3	ORG	0.50000	0.38095	0.43243	42	RF50	wnut17.train	wnut17.train	NER
True	3	3	PER	0.70748	0.56831	0.63030	183	RF50	wnut17.train	wnut17.train	NER
True	3	3	average	0.60500	0.45479	0.51827	0	RF50	wnut17.train	wnut17.train	NER
True	3	3	0	0.98467	0.99240	0.98852	12365	RF50	wnut17.train	wnut17.train	NED
True	3	3	1	0.66308	0.49202	0.56489	376	RF50	wnut17.train	wnut17.train	NED
True	3	3	LOC	0.38182	0.41722	0.39873	151	DT	wnut17.train	wnut17.train	NER
True	3	3	ORG	0.36170	0.40476	0.38202	42	DT	wnut17.train	wnut17.train	NER
True	3	3	PER	0.57754	0.59016	0.58378	183	DT	wnut17.train	wnut17.train	NER
True	3	3	average	0.47483	0.50000	0.48693	0	DT	wnut17.train	wnut17.train	NER
True	3	3	0	0.98728	0.98544	0.98636	12365	DT	wnut17.train	wnut17.train	NED
True	3	3	1	0.54887	0.58245	0.56516	376	DT	wnut17.train	wnut17.train	NED
False	3	1	LOC	0.63810	0.84810	0.72826	158	RF50	wnut17.train	wnut15.dev	NER
False	3	1	ORG	0.90698	0.79592	0.84783	49	RF50	wnut17.train	wnut15.dev	NER
False	3	1	PER	0.83039	0.86081	0.84532	273	RF50	wnut17.train	wnut15.dev	NER
False	3	0	average	0.77491	0.85000	0.80705	0	RF50	wnut17.train	wnut15.dev	NER
False	3	1	0	0.99591	0.99242	0.99416	15954	RF50	wnut17.train	wnut15.dev	NED
False	3	1	1	0.77425	0.86458	0.81693	480	RF50	wnut17.train	wnut15.dev	NED
False	3	1	LOC	0.57551	0.89241	0.69975	158	DT	wnut17.train	wnut15.dev	NER
False	3	1	ORG	0.82353	0.85714	0.84000	49	DT	wnut17.train	wnut15.dev	NER
False	3	1	PER	0.80690	0.85714	0.83126	273	DT	wnut17.train	wnut15.dev	NER
False	3	0	average	0.73243	0.86875	0.78886	0	DT	wnut17.train	wnut15.dev	NER
False	3	1	0	0.99666	0.99003	0.99333	15954	DT	wnut17.train	wnut15.dev	NED
False	3	1	1	0.72867	0.88958	0.80113	480	DT	wnut17.train	wnut15.dev	NED
False	3	1	LOC	0.41318	0.40090	0.40695	1110	RF50	wnut17.train	wnut16.test	NER
False	3	1	ORG	0.47440	0.15308	0.23147	908	RF50	wnut17.train	wnut16.test	NER
False	3	1	PER	0.35920	0.52218	0.42562	789	RF50	wnut17.train	wnut16.test	NER
False	3	0	average	0.41781	0.35483	0.35544	0	RF50	wnut17.train	wnut16.test	NER
False	3	1	0	0.97486	0.97959	0.97722	59813	RF50	wnut17.train	wnut16.test	NED
False	3	1	1	0.51490	0.46170	0.48685	2807	RF50	wnut17.train	wnut16.test	NED
False	3	1	LOC	0.34590	0.47928	0.40181	1110	DT	wnut17.train	wnut16.test	NER
False	3	1	ORG	0.38220	0.16079	0.22636	908	DT	wnut17.train	wnut16.test	NER
False	3	1	PER	0.30820	0.47148	0.37275	789	DT	wnut17.train	wnut16.test	NER
False	3	0	average	0.34705	0.37406	0.33689	0	DT	wnut17.train	wnut16.test	NER
False	3	1	0	0.97630	0.97108	0.97368	59813	DT	wnut17.train	wnut16.test	NED
False	3	1	1	0.44675	0.49768	0.47085	2807	DT	wnut17.train	wnut16.test	NED
False	3	1	LOC	0.29752	0.14754	0.19726	244	RF50	wnut17.train	wnut17.test	NER
False	3	1	ORG	0.03704	0.03409	0.03550	88	RF50	wnut17.train	wnut17.test	NER
False	3	1	PER	0.60410	0.31551	0.41452	561	RF50	wnut17.train	wnut17.test	NER
False	3	0	average	0.46445	0.24188	0.31781	0	RF50	wnut17.train	wnut17.test	NER
False	3	1	0	0.97273	0.98992	0.98125	22524	RF50	wnut17.train	wnut17.test	NED
False	3	1	1	0.54141	0.30011	0.38617	893	RF50	wnut17.train	wnut17.test	NED
False	3	1	LOC	0.22222	0.20492	0.21322	244	DT	wnut17.train	wnut17.test	NER
False	3	1	ORG	0.04211	0.04545	0.04372	88	DT	wnut17.train	wnut17.test	NER
False	3	1	PER	0.52212	0.31551	0.39333	561	DT	wnut17.train	wnut17.test	NER
False	3	0	average	0.39288	0.25868	0.30967	0	DT	wnut17.train	wnut17.test	NER
False	3	1	0	0.97487	0.98499	0.97990	22524	DT	wnut17.train	wnut17.test	NED
False	3	1	1	0.48710	0.35946	0.41366	893	DT	wnut17.train	wnut17.test	NED
True	4	1	LOC	0.54286	0.22353	0.31667	85	RF50	ritter.train	ritter.train	NER
True	4	1	ORG	0.80000	0.43478	0.56338	46	RF50	ritter.train	ritter.train	NER
True	4	1	PER	0.69672	0.62963	0.66148	135	RF50	ritter.train	ritter.train	NER
True	4	1	average	0.66541	0.46617	0.53433	0	RF50	ritter.train	ritter.train	NER
True	4	1	0	0.98554	0.99456	0.99003	9186	RF50	ritter.train	ritter.train	NED
True	4	1	1	0.72527	0.49624	0.58929	266	RF50	ritter.train	ritter.train	NED
True	4	1	LOC	0.40000	0.30588	0.34667	85	DT	ritter.train	ritter.train	NER
True	4	1	ORG	0.56522	0.56522	0.56522	46	DT	ritter.train	ritter.train	NER
True	4	1	PER	0.57971	0.59259	0.58608	135	DT	ritter.train	ritter.train	NER
True	4	1	average	0.51978	0.49624	0.50597	0	DT	ritter.train	ritter.train	NER
True	4	1	0	0.98783	0.98966	0.98874	9186	DT	ritter.train	ritter.train	NED
True	4	1	1	0.61847	0.57895	0.59806	266	DT	ritter.train	ritter.train	NED
True	4	2	LOC	0.43243	0.24615	0.31373	65	RF50	ritter.train	ritter.train	NER
True	4	2	ORG	0.50000	0.39474	0.44118	38	RF50	ritter.train	ritter.train	NER
True	4	2	PER	0.71429	0.64000	0.67511	125	RF50	ritter.train	ritter.train	NER
True	4	2	average	0.59822	0.48684	0.53309	0	RF50	ritter.train	ritter.train	NER
True	4	2	0	0.98825	0.99350	0.99086	9224	RF50	ritter.train	ritter.train	NED
True	4	2	1	0.66480	0.52193	0.58477	228	RF50	ritter.train	ritter.train	NED
True	4	2	LOC	0.32857	0.35385	0.34074	65	DT	ritter.train	ritter.train	NER
True	4	2	ORG	0.40909	0.47368	0.43902	38	DT	ritter.train	ritter.train	NER
True	4	2	PER	0.57778	0.62400	0.60000	125	DT	ritter.train	ritter.train	NER
True	4	2	average	0.47862	0.52193	0.49926	0	DT	ritter.train	ritter.train	NER
True	4	2	0	0.98989	0.98764	0.98877	9224	DT	ritter.train	ritter.train	NED
True	4	2	1	0.54217	0.59211	0.56604	228	DT	ritter.train	ritter.train	NED
True	4	3	LOC	0.47368	0.29508	0.36364	61	RF50	ritter.train	ritter.train	NER
True	4	3	ORG	0.60000	0.54545	0.57143	44	RF50	ritter.train	ritter.train	NER
True	4	3	PER	0.71739	0.54098	0.61682	122	RF50	ritter.train	ritter.train	NER
True	4	3	average	0.62915	0.47577	0.53999	0	RF50	ritter.train	ritter.train	NER
True	4	3	0	0.98772	0.99382	0.99076	9225	RF50	ritter.train	ritter.train	NED
True	4	3	1	0.66471	0.49780	0.56927	227	RF50	ritter.train	ritter.train	NED
True	4	3	LOC	0.32812	0.34426	0.33600	61	DT	ritter.train	ritter.train	NER
True	4	3	ORG	0.50000	0.59091	0.54167	44	DT	ritter.train	ritter.train	NER
True	4	3	PER	0.58475	0.56557	0.57500	122	DT	ritter.train	ritter.train	NER
True	4	3	average	0.49936	0.51101	0.50431	0	DT	ritter.train	ritter.train	NER
True	4	3	0	0.98948	0.98873	0.98910	9225	DT	ritter.train	ritter.train	NED
True	4	3	1	0.55556	0.57269	0.56399	227	DT	ritter.train	ritter.train	NED
False	4	1	LOC	0.36735	0.34177	0.35410	158	RF50	ritter.train	wnut15.dev	NER
False	4	1	ORG	0.42857	0.12245	0.19048	49	RF50	ritter.train	wnut15.dev	NER
False	4	1	PER	0.47802	0.31868	0.38242	273	RF50	ritter.train	wnut15.dev	NER
False	4	0	average	0.43654	0.30625	0.35350	0	RF50	ritter.train	wnut15.dev	NER
False	4	1	0	0.98055	0.98897	0.98474	15954	RF50	ritter.train	wnut15.dev	NED
False	4	1	1	0.48688	0.34792	0.40583	480	RF50	ritter.train	wnut15.dev	NED
False	4	1	LOC	0.21262	0.40506	0.27887	158	DT	ritter.train	wnut15.dev	NER
False	4	1	ORG	0.11494	0.20408	0.14706	49	DT	ritter.train	wnut15.dev	NER
False	4	1	PER	0.34448	0.37729	0.36014	273	DT	ritter.train	wnut15.dev	NER
False	4	0	average	0.27765	0.36875	0.31164	0	DT	ritter.train	wnut15.dev	NER
False	4	1	0	0.98444	0.97167	0.97801	15954	DT	ritter.train	wnut15.dev	NED
False	4	1	1	0.34207	0.48958	0.40274	480	DT	ritter.train	wnut15.dev	NED
False	4	1	LOC	0.53212	0.34324	0.41731	1110	RF50	ritter.train	wnut16.test	NER
False	4	1	ORG	0.65574	0.08811	0.15534	908	RF50	ritter.train	wnut16.test	NER
False	4	1	PER	0.43071	0.40177	0.41574	789	RF50	ritter.train	wnut16.test	NER
False	4	0	average	0.54360	0.27716	0.33212	0	RF50	ritter.train	wnut16.test	NER
False	4	1	0	0.96922	0.98920	0.97911	59813	RF50	ritter.train	wnut16.test	NED
False	4	1	1	0.58958	0.33060	0.42365	2807	RF50	ritter.train	wnut16.test	NED
False	4	1	LOC	0.36397	0.36036	0.36215	1110	DT	ritter.train	wnut16.test	NER
False	4	1	ORG	0.27763	0.11344	0.16106	908	DT	ritter.train	wnut16.test	NER
