cross-validation	config	run	label	precision	recall	f1	support	algo	dataset1	dataset2	task
False	7	1	0	0.96618	0.99805	0.98185	22525	DT	ner.txt.horus	emerging.test.annotated.horus	NED
False	7	1	1	0.70470	0.11771	0.20173	892	DT	ner.txt.horus	emerging.test.annotated.horus	NED
False	7	1	LOC	0.00000	0.00000	0.00000	158	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
False	7	1	ORG	0.00000	0.00000	0.00000	49	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
False	7	1	PER	0.42473	0.29259	0.34649	270	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
False	7	1	0	0.97664	0.99367	0.98508	15946	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NED
False	7	1	1	0.49246	0.20545	0.28994	477	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NED
False	7	1	LOC	0.43716	0.07207	0.12374	1110	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NER
False	7	1	ORG	0.20000	0.00110	0.00220	906	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NER
False	7	1	PER	0.35190	0.37643	0.36375	789	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NER
False	7	1	0	0.96337	0.99196	0.97746	59737	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NED
False	7	1	1	0.53488	0.19679	0.28772	2805	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NED
False	7	1	LOC	0.30233	0.03963	0.07008	328	DT	emerging.test.annotated.horus	ner.txt.horus	NER
False	7	1	ORG	0.00000	0.00000	0.00000	205	DT	emerging.test.annotated.horus	ner.txt.horus	NER
False	7	1	PER	0.56832	0.27354	0.36932	669	DT	emerging.test.annotated.horus	ner.txt.horus	NER
False	7	1	0	0.97921	0.99700	0.98803	46057	DT	emerging.test.annotated.horus	ner.txt.horus	NED
False	7	1	1	0.62192	0.18885	0.28973	1202	DT	emerging.test.annotated.horus	ner.txt.horus	NED
True	7	1	LOC	0.77778	0.14000	0.23729	50	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	7	1	ORG	0.00000	0.00000	0.00000	19	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	7	1	PER	0.50000	0.12174	0.19580	115	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	7	1	0	0.96643	0.99800	0.98196	4500	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	7	1	1	0.75676	0.15217	0.25339	184	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	7	2	LOC	0.41667	0.12500	0.19231	40	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	7	2	ORG	0.00000	0.00000	0.00000	16	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	7	2	PER	0.68293	0.26415	0.38095	106	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	7	2	0	0.97279	0.99624	0.98438	4522	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	7	2	1	0.67925	0.22222	0.33488	162	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	7	3	LOC	0.80000	0.14545	0.24615	55	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	7	3	ORG	0.00000	0.00000	0.00000	18	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	7	3	PER	0.54717	0.27885	0.36943	104	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	7	3	0	0.97100	0.99556	0.98313	4507	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	7	3	1	0.68254	0.24294	0.35833	177	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	7	4	LOC	0.64286	0.16364	0.26087	55	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	7	4	ORG	0.50000	0.10000	0.16667	10	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	7	4	PER	0.65854	0.22314	0.33333	121	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	7	4	0	0.96866	0.99644	0.98236	4498	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	7	4	1	0.71930	0.22043	0.33745	186	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	7	5	LOC	0.80000	0.17778	0.29091	45	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	7	5	ORG	0.00000	0.00000	0.00000	10	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	7	5	PER	0.62500	0.25000	0.35714	100	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	7	5	0	0.97367	0.99625	0.98483	4529	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	7	5	1	0.66000	0.21290	0.32195	155	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	8	1	LOC	0.00000	0.00000	0.00000	43	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	8	1	ORG	0.00000	0.00000	0.00000	6	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	8	1	PER	0.66667	0.03509	0.06667	57	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	8	1	0	0.96831	0.99969	0.98375	3179	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	8	1	1	0.66667	0.01887	0.03670	106	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	8	2	LOC	1.00000	0.03125	0.06061	32	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	8	2	ORG	0.00000	0.00000	0.00000	8	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	8	2	PER	0.85714	0.10345	0.18462	58	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	8	2	0	0.97254	1.00000	0.98608	3187	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	8	2	1	1.00000	0.08163	0.15094	98	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	8	3	LOC	0.66667	0.07143	0.12903	28	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	8	3	ORG	0.00000	0.00000	0.00000	10	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	8	3	PER	1.00000	0.08621	0.15873	58	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	8	3	0	0.97315	1.00000	0.98639	3189	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	8	3	1	1.00000	0.08333	0.15385	96	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	8	4	LOC	0.00000	0.00000	0.00000	36	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	8	4	ORG	0.00000	0.00000	0.00000	11	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	8	4	PER	0.70000	0.11475	0.19718	61	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	8	4	0	0.97008	1.00000	0.98481	3177	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	8	4	1	1.00000	0.09259	0.16949	108	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	8	5	LOC	0.00000	0.00000	0.00000	24	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	8	5	ORG	0.00000	0.00000	0.00000	13	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	8	5	PER	0.66667	0.03774	0.07143	53	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	8	5	0	0.97349	1.00000	0.98657	3195	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	8	5	1	1.00000	0.03333	0.06452	90	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
False	8	1	LOC	0.62857	0.01982	0.03843	1110	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	8	1	ORG	0.00000	0.00000	0.00000	906	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	8	1	PER	0.40887	0.10520	0.16734	789	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	8	1	0	0.95771	0.99886	0.97785	59737	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NED
False	8	1	1	0.71429	0.06061	0.11173	2805	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NED
False	8	1	LOC	0.73333	0.03354	0.06414	328	DT	2015.conll.freebase.horus	ner.txt.horus	NER
False	8	1	ORG	0.00000	0.00000	0.00000	205	DT	2015.conll.freebase.horus	ner.txt.horus	NER
False	8	1	PER	0.77632	0.08819	0.15839	669	DT	2015.conll.freebase.horus	ner.txt.horus	NER
False	8	1	0	0.97617	0.99970	0.98779	46057	DT	2015.conll.freebase.horus	ner.txt.horus	NED
False	8	1	1	0.84783	0.06489	0.12056	1202	DT	2015.conll.freebase.horus	ner.txt.horus	NED
False	8	1	LOC	0.00000	0.00000	0.00000	244	DT	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	8	1	ORG	0.00000	0.00000	0.00000	87	DT	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	8	1	PER	0.57143	0.02852	0.05433	561	DT	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	8	1	0	0.96272	0.99964	0.98083	22525	DT	2015.conll.freebase.horus	emerging.test.annotated.horus	NED
False	8	1	1	0.71429	0.02242	0.04348	892	DT	2015.conll.freebase.horus	emerging.test.annotated.horus	NED
False	8	1	LOC	0.48837	0.13291	0.20896	158	DT	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	8	1	ORG	0.00000	0.00000	0.00000	49	DT	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	8	1	PER	0.87500	0.10370	0.18543	270	DT	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	8	1	0	0.97437	0.99881	0.98644	15946	DT	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NED
False	8	1	1	0.75325	0.12159	0.20939	477	DT	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NED
True	8	1	LOC	0.78992	0.41228	0.54179	228	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	8	1	ORG	0.89394	0.34503	0.49789	171	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	8	1	PER	0.72414	0.12426	0.21212	169	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	8	1	0	0.96844	0.99715	0.98259	11941	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	8	1	1	0.84112	0.31690	0.46036	568	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	8	2	LOC	0.87037	0.39004	0.53868	241	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	8	2	ORG	0.89394	0.32961	0.48163	179	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	8	2	PER	0.86364	0.12102	0.21229	157	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	8	2	0	0.96735	0.99824	0.98255	11932	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	8	2	1	0.89286	0.30329	0.45278	577	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	8	3	LOC	0.91346	0.41485	0.57057	229	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	8	3	ORG	0.92754	0.28070	0.43098	228	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	8	3	PER	0.63889	0.12778	0.21296	180	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	8	3	0	0.96350	0.99823	0.98056	11872	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	8	3	1	0.89952	0.29513	0.44444	637	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	8	4	LOC	0.88421	0.36842	0.52012	228	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	8	4	ORG	0.87273	0.28070	0.42478	171	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	8	4	PER	0.72500	0.18471	0.29442	157	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	8	4	0	0.96826	0.99791	0.98286	11953	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	8	4	1	0.86842	0.29676	0.44236	556	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	8	5	LOC	0.80952	0.39171	0.52795	217	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	8	5	ORG	0.86667	0.26667	0.40784	195	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	8	5	PER	0.82143	0.16429	0.27381	140	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	8	5	0	0.96866	0.99774	0.98299	11957	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	8	5	1	0.86010	0.30072	0.44564	552	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
False	8	1	LOC	0.70149	0.14329	0.23797	328	DT	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	8	1	ORG	0.25000	0.01951	0.03620	205	DT	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	8	1	PER	0.76786	0.06428	0.11862	669	DT	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	8	1	0	0.97678	0.99933	0.98793	46057	DT	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NED
False	8	1	1	0.77698	0.08985	0.16107	1202	DT	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NED
False	8	1	LOC	0.43478	0.04098	0.07491	244	DT	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	8	1	ORG	0.00000	0.00000	0.00000	87	DT	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	8	1	PER	0.67742	0.03743	0.07095	561	DT	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	8	1	0	0.96361	0.99920	0.98108	22525	DT	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NED
False	8	1	1	0.70000	0.04709	0.08824	892	DT	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NED
False	8	1	LOC	0.69231	0.11392	0.19565	158	DT	ner.txt.horus	2015.conll.freebase.horus	NER
False	8	1	ORG	0.00000	0.00000	0.00000	49	DT	ner.txt.horus	2015.conll.freebase.horus	NER
False	8	1	PER	0.67257	0.28148	0.39687	270	DT	ner.txt.horus	2015.conll.freebase.horus	NER
False	8	1	0	0.97678	0.99737	0.98697	15946	DT	ner.txt.horus	2015.conll.freebase.horus	NED
False	8	1	1	0.70213	0.20755	0.32039	477	DT	ner.txt.horus	2015.conll.freebase.horus	NED
False	8	1	LOC	0.72789	0.09640	0.17025	1110	DT	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	8	1	ORG	0.56250	0.00993	0.01952	906	DT	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	8	1	PER	0.33025	0.27123	0.29784	789	DT	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	8	1	0	0.96269	0.99483	0.97850	59737	DT	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
False	8	1	1	0.61899	0.17897	0.27765	2805	DT	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	8	1	LOC	0.86667	0.15294	0.26000	85	DT	ner.txt.horus	ner.txt.horus	NER
True	8	1	ORG	1.00000	0.17778	0.30189	45	DT	ner.txt.horus	ner.txt.horus	NER
True	8	1	PER	0.73077	0.28148	0.40642	135	DT	ner.txt.horus	ner.txt.horus	NER
True	8	1	0	0.97856	0.99880	0.98858	9187	DT	ner.txt.horus	ner.txt.horus	NED
True	8	1	1	0.85333	0.24151	0.37647	265	DT	ner.txt.horus	ner.txt.horus	NED
True	8	2	LOC	0.72222	0.17568	0.28261	74	DT	ner.txt.horus	ner.txt.horus	NER
True	8	2	ORG	1.00000	0.16667	0.28571	36	DT	ner.txt.horus	ner.txt.horus	NER
True	8	2	PER	0.68627	0.27778	0.39548	126	DT	ner.txt.horus	ner.txt.horus	NER
True	8	2	0	0.98155	0.99870	0.99005	9216	DT	ner.txt.horus	ner.txt.horus	NED
True	8	2	1	0.84000	0.26695	0.40514	236	DT	ner.txt.horus	ner.txt.horus	NED
True	8	3	LOC	0.81818	0.14754	0.25000	61	DT	ner.txt.horus	ner.txt.horus	NER
True	8	3	ORG	1.00000	0.25000	0.40000	44	DT	ner.txt.horus	ner.txt.horus	NER
True	8	3	PER	0.76087	0.28689	0.41667	122	DT	ner.txt.horus	ner.txt.horus	NER
True	8	3	0	0.98199	0.99892	0.99038	9225	DT	ner.txt.horus	ner.txt.horus	NED
True	8	3	1	0.85294	0.25551	0.39322	227	DT	ner.txt.horus	ner.txt.horus	NED
True	8	4	LOC	0.76471	0.19697	0.31325	66	DT	ner.txt.horus	ner.txt.horus	NER
True	8	4	ORG	1.00000	0.22500	0.36735	40	DT	ner.txt.horus	ner.txt.horus	NER
True	8	4	PER	0.69811	0.32456	0.44311	114	DT	ner.txt.horus	ner.txt.horus	NER
True	8	4	0	0.98336	0.99838	0.99081	9232	DT	ner.txt.horus	ner.txt.horus	NED
True	8	4	1	0.81013	0.29091	0.42809	220	DT	ner.txt.horus	ner.txt.horus	NED
True	8	5	LOC	0.92308	0.20339	0.33333	59	DT	ner.txt.horus	ner.txt.horus	NER
True	8	5	ORG	1.00000	0.17143	0.29268	35	DT	ner.txt.horus	ner.txt.horus	NER
True	8	5	PER	0.76471	0.28889	0.41935	135	DT	ner.txt.horus	ner.txt.horus	NER
True	8	5	0	0.98177	0.99870	0.99016	9223	DT	ner.txt.horus	ner.txt.horus	NED
True	8	5	1	0.82857	0.25328	0.38796	229	DT	ner.txt.horus	ner.txt.horus	NED
False	8	1	LOC	0.37500	0.01230	0.02381	244	DT	ner.txt.horus	emerging.test.annotated.horus	NER
False	8	1	ORG	1.00000	0.01149	0.02273	87	DT	ner.txt.horus	emerging.test.annotated.horus	NER
False	8	1	PER	0.68807	0.13369	0.22388	561	DT	ner.txt.horus	emerging.test.annotated.horus	NER
False	8	1	0	0.96571	0.99889	0.98202	22525	DT	ner.txt.horus	emerging.test.annotated.horus	NED
False	8	1	1	0.78814	0.10426	0.18416	892	DT	ner.txt.horus	emerging.test.annotated.horus	NED
False	8	1	LOC	0.14286	0.01266	0.02326	158	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
False	8	1	ORG	0.00000	0.00000	0.00000	49	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
False	8	1	PER	0.39378	0.28148	0.32829	270	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
False	8	1	0	0.97657	0.99310	0.98476	15946	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NED
False	8	1	1	0.46860	0.20335	0.28363	477	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NED
False	8	1	LOC	0.26984	0.01532	0.02899	1110	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NER
False	8	1	ORG	0.00000	0.00000	0.00000	906	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NER
False	8	1	PER	0.24636	0.25729	0.25170	789	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NER
False	8	1	0	0.96171	0.99258	0.97690	59737	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NED
False	8	1	1	0.50056	0.15829	0.24052	2805	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NED
False	8	1	LOC	0.12000	0.00915	0.01700	328	DT	emerging.test.annotated.horus	ner.txt.horus	NER
False	8	1	ORG	0.00000	0.00000	0.00000	205	DT	emerging.test.annotated.horus	ner.txt.horus	NER
False	8	1	PER	0.53061	0.27205	0.35968	669	DT	emerging.test.annotated.horus	ner.txt.horus	NER
False	8	1	0	0.97950	0.99720	0.98827	46057	DT	emerging.test.annotated.horus	ner.txt.horus	NED
False	8	1	1	0.65135	0.20050	0.30662	1202	DT	emerging.test.annotated.horus	ner.txt.horus	NED
True	8	1	LOC	0.70000	0.14000	0.23333	50	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	8	1	ORG	0.00000	0.00000	0.00000	19	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	8	1	PER	0.55172	0.13913	0.22222	115	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	8	1	0	0.96598	0.99711	0.98130	4500	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	8	1	1	0.66667	0.14130	0.23318	184	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	8	2	LOC	0.63636	0.17500	0.27451	40	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	8	2	ORG	0.00000	0.00000	0.00000	16	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	8	2	PER	0.65854	0.25472	0.36735	106	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	8	2	0	0.97323	0.99690	0.98492	4522	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	8	2	1	0.73077	0.23457	0.35514	162	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	8	3	LOC	0.85714	0.10909	0.19355	55	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	8	3	ORG	0.00000	0.00000	0.00000	18	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	8	3	PER	0.52500	0.20192	0.29167	104	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	8	3	0	0.96916	0.99712	0.98294	4507	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	8	3	1	0.72340	0.19209	0.30357	177	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	8	4	LOC	0.69231	0.16364	0.26471	55	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	8	4	ORG	0.00000	0.00000	0.00000	10	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	8	4	PER	0.57143	0.19835	0.29448	121	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	8	4	0	0.96823	0.99600	0.98192	4498	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	8	4	1	0.68421	0.20968	0.32099	186	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	8	5	LOC	0.69231	0.20000	0.31034	45	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	8	5	ORG	0.00000	0.00000	0.00000	10	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	8	5	PER	0.70000	0.21000	0.32308	100	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	8	5	0	0.97350	0.99757	0.98539	4529	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	8	5	1	0.74419	0.20645	0.32323	155	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	9	1	LOC	0.42857	0.06977	0.12000	43	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	9	1	ORG	0.00000	0.00000	0.00000	6	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	9	1	PER	0.42857	0.15789	0.23077	57	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	9	1	0	0.97114	0.99497	0.98291	3179	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	9	1	1	0.42857	0.11321	0.17910	106	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	9	2	LOC	0.30769	0.12500	0.17778	32	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	9	2	ORG	0.50000	0.12500	0.20000	8	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	9	2	PER	0.46429	0.22414	0.30233	58	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	9	2	0	0.97563	0.99247	0.98398	3187	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	9	2	1	0.44186	0.19388	0.26950	98	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	9	3	LOC	0.14286	0.03571	0.05714	28	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	9	3	ORG	0.33333	0.10000	0.15385	10	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	9	3	PER	0.50000	0.25862	0.34091	58	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	9	3	0	0.97596	0.99310	0.98446	3189	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	9	3	1	0.45000	0.18750	0.26471	96	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	9	4	LOC	0.41667	0.13889	0.20833	36	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	9	4	ORG	0.50000	0.18182	0.26667	11	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	9	4	PER	0.70588	0.19672	0.30769	61	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	9	4	0	0.97294	0.99591	0.98429	3177	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	9	4	1	0.60606	0.18519	0.28369	108	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	9	5	LOC	0.14286	0.08333	0.10526	24	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	9	5	ORG	0.75000	0.23077	0.35294	13	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	9	5	PER	0.50000	0.24528	0.32911	53	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	9	5	0	0.97809	0.99218	0.98508	3195	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	9	5	1	0.43182	0.21111	0.28358	90	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
False	9	1	LOC	0.35357	0.17838	0.23713	1110	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	9	1	ORG	0.37838	0.04636	0.08260	906	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	9	1	PER	0.36566	0.22940	0.28193	789	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	9	1	0	0.96254	0.98895	0.97557	59737	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NED
False	9	1	1	0.43396	0.18039	0.25485	2805	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NED
False	9	1	LOC	0.26087	0.14634	0.18750	328	DT	2015.conll.freebase.horus	ner.txt.horus	NER
False	9	1	ORG	0.34615	0.21951	0.26866	205	DT	2015.conll.freebase.horus	ner.txt.horus	NER
False	9	1	PER	0.55056	0.29297	0.38244	669	DT	2015.conll.freebase.horus	ner.txt.horus	NER
